"Country","ISO3","Specie","Breed/Most common name","Year","Population min","Population max","Trend","Population figured based on","Breeding male","Breeding female","Females registered in herdbooks","Females bred pure","Herds","Herds size (avg)","AI used","Male in AI","In situ conservation programmes in place","Reliability","Last update","Geographical classification"
"Italy","ITA","Pig","Nero Siciliano","2019","6629","6629","decreasing","census at breed level","124","702","702","","77","86.09","no","","yes","very reliable","26-Oct-2020","Local"
"Italy","ITA","Pig","Nero Siciliano","2020","6607","6607","stable","census at breed level","87","688","688","","82","80.6","","","yes","very reliable","28-Dec-2021","Local"
"Italy","ITA","Pig","Nero Siciliano","2021","8885","8885","increasing","census at breed level","252","1332","1332","","113","78.63","","","yes","very reliable","14/10/2022","Local"
"Italy","ITA","Pig","Nero Siciliano","2022","6281","6281","decreasing","census at breed level","109","698","698","","118","53.23","","","yes","very reliable","29/8/2023","Local"
"Italy","ITA","Pig","Nero di Lomellina","2018","351","351","unknown","census at breed level","20","150","150","","","","no","","yes","very reliable","2 Mar 2020","Local"
"Italy","ITA","Pig","Nero di Lomellina","2019","348","348","stable","census at breed level","16","64","64","","3","116","no","","yes","very reliable","26-Oct-2020","Local"
"Italy","ITA","Pig","Nero di Lomellina","2020","463","463","increasing","census at breed level","15","141","141","","6","77.2","","","yes","very reliable","28-Dec-2021","Local"
"Italy","ITA","Pig","Nero di Lomellina","2021","571","571","increasing","census at breed level","32","286","286","","9","63.44","","","yes","very reliable","14/10/2022","Local"
"Italy","ITA","Pig","Nero di Lomellina","2022","275","275","decreasing","census at breed level","16","124","124","","10","27.5","","","yes","very reliable","29/8/2023","Local"
"Italy","ITA","Pig","Nero di Parma","2005","36","36","unknown","","6","26","","","","","","","","unknown","19 Sept 2019","Local"
"Italy","ITA","Pig","Nero di Parma","2006","510","510","increasing","census at breed level","21","269","","","","","","","","reliable","19 Sept 2019","Local"
"Italy","ITA","Pig","Nero di Parma","2007","510","510","stable","census at breed level","21","269","","","","","","","","reliable","19 Sept 2019","Local"
"Italy","ITA","Pig","Nero di Parma","2017","522","522","stable","census at breed level","77","120","120","","9","58","no","","yes","very reliable","19 Sept 2019","Local"
"Italy","ITA","Pig","Nero di Parma","2018","530","530","stable","census at breed level","12","103","103","","9","58.89","no","","yes","very reliable","19 Sept 2019","Local"
"Italy","ITA","Pig","Nero di Parma","2019","542","542","stable","census at breed level","17","121","121","","10","54.2","no","","yes","very reliable","26-Oct-2020","Local"
"Italy","ITA","Pig","Nero di Parma","2020","672","672","increasing","census at breed level","11","103","103","","9","74.7","","","yes","very reliable","28-Dec-2021","Local"
"Italy","ITA","Pig","Nero di Parma","2021","635","635","decreasing","census at breed level","18","122","122","","9","70.56","","","yes","very reliable","14/10/2022","Local"
"Italy","ITA","Pig","Nero di Parma","2022","438","438","decreasing","census at breed level","12","89","89","","9","48.67","","","yes","very reliable","29/8/2023","Local"
"Italy","ITA","Pig","Pietrain","1994","2","","decreasing","","","","2","","","","","","","unknown","1 Mar 2006","International"
"Italy","ITA","Pig","Pietrain","2002","282","","increasing","","9","54","","","","","","","","unknown","1 Mar 2006","International"
"Italy","ITA","Pig","Pietrain","2005","584","584","increasing","","42","130","","","","","","","","unknown","28 Feb 2006","International"
"Italy","ITA","Pig","Pietrain","2018","128","128","decreasing","census at breed level","12","53","53","","3","42.67","no","","yes","very reliable","21 Aug 2019","International"
"Italy","ITA","Pig","Pietrain","2019","142","142","increasing","census at breed level","11","46","46","","3","47.33","no","","yes","very reliable","26-Oct-2020","International"
"Italy","ITA","Pig","Pietrain","2020","85","85","decreasing","census at breed level","7","41","41","","3","28.3","","","yes","very reliable","28-Dec-2021","International"
"Italy","ITA","Pig","Pietrain","2021","111","111","increasing","census at breed level","12","43","43","","3","37","","","yes","very reliable","14/10/2022","International"
"Italy","ITA","Pig","Pietrain","2022","77","77","decreasing","census at breed level","5","44","44","","3","25.67","","","yes","very reliable","29/8/2023","International"
"Italy","ITA","Pig","Sarda","2007","78","78","unknown","","4","6","","","","","","","","","12 Jan 2009","Local"
"Italy","ITA","Pig","Sarda","2008","231","231","increasing","","12","24","","","","","","","","","3 Nov 2009","Local"
"Italy","ITA","Pig","Sarda","2009","424","424","increasing","census at breed level","155","269","","","","","","","","reliable","2 Feb 2010","Local"
"Italy","ITA","Pig","Sarda","2010","865","865","increasing","census at breed level","328","537","","","","","","","","","3 Aug 2011","Local"
"Italy","ITA","Pig","Sarda","2011","883","883","decreasing","census at breed level","28","131","","","54","17","no","","yes","reliable","25 May 2012","Local"
"Italy","ITA","Pig","Sarda","2012","566","566","","","25","88","88","","","","","","","","16 Sep 2013","Local"
"Italy","ITA","Pig","Sarda","2013","123","123","","","20","103","","","","","","","","","30 Apr 2014","Local"
"Italy","ITA","Pig","Sarda","2014","363","363","increasing","census at breed level","14","58","58","","","","","","","","27 Jul 2015","Local"
"Italy","ITA","Pig","Sarda","2018","434","434","increasing","census at breed level","21","65","65","","14","31","no","","yes","very reliable","31 Jul 2019","Local"
"Italy","ITA","Pig","Sarda","2019","280","280","decreasing","census at breed level","7","63","63","","12","23.33","no","","yes","very reliable","26-Oct-2020","Local"
"Italy","ITA","Pig","Sarda","2020","255","255","decreasing","census at breed level","10","64","64","","9","28.3","","","yes","very reliable","28-Dec-2021","Local"
"Italy","ITA","Pig","Sarda","2021","674","674","increasing","census at breed level","41","184","184","","34","19.82","","","yes","very reliable","14/10/2022","Local"
"Italy","ITA","Pig","Sarda","2022","641","641","stable","census at breed level","34","134","134","","45","14.24","","","yes","very reliable","29/8/2023","Local"
"Japan","JPN","Pig","Aguh","2000","100","100","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Aguh","2003","120","150","increasing","census at breed level","15","50","","100","6","","","","yes","reliable","26 Aug 2008","Local"
"Japan","JPN","Pig","Berkshire","1999","207051","207051","unknown","","4717","32950","","","","","","","","unknown","28 Feb 2006","International"
"Japan","JPN","Pig","Berkshire","2008","331338","331338","","census at breed level","5338","52697","","","","","","","yes","reliable","7 Aug 2009","International"
"Japan","JPN","Pig","Chester White","1999","1124","1124","unknown","","19","105","","","","","","","","unknown","28 Feb 2006","International"
"Japan","JPN","Pig","Duroc","1999","137317","137317","unknown","","40934","15977","","","","","","","","unknown","28 Feb 2006","International"
"Japan","JPN","Pig","Duroc","2000","6864200","6864200","unknown","","","","","","","","","","","unknown","28 Feb 2006","International"
"Japan","JPN","Pig","Duroc","2006","112284","112284","stable","census at breed level","35108","11581","","","","","","","yes","reliable","19 Aug 2008","International"
"Japan","JPN","Pig","Duroc","2008","91044","91044","","census at breed level","32833","8976","","","","","","","yes","reliable","7 Aug 2009","International"
"Japan","JPN","Pig","Hampshire","1999","4820","4820","unknown","","1009","1203","","","","","","","","unknown","28 Feb 2006","International"
"Japan","JPN","Pig","Hampshire","2006","1878","34784","stable","census at breed level","481","1878","","","","","","","no","reliable","19 Aug 2008","International"
"Japan","JPN","Pig","Hampshire","2008","958","958","decreasing","census at breed level","316","339","","","","","","","yes","reliable","7 Aug 2009","International"
"Japan","JPN","Pig","Kagoshima Berkshire","1965","213486","213486","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Kagoshima Berkshire","1970","61051","61051","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Kagoshima Berkshire","1980","37640","37640","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Kagoshima Berkshire","1990","95400","95400","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Kagoshima Berkshire","1995","124800","124800","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Kagoshima Berkshire","1998","218800","218800","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Kagoshima Berkshire","2001","327000","327000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Kagoshima Berkshire","2006","215000","215000","stable","census at breed level","3169","37245","","","","","","","yes","reliable","19 Aug 2008","Local"
"Japan","JPN","Pig","Landrace","1999","106810","106810","unknown","","4120","37387","","","","","","","","unknown","28 Feb 2006","International"
"Japan","JPN","Pig","Landrace","2006","34184","34784","stable","census at breed level","481","1878","","","","","","","yes","reliable","19 Aug 2008","International"
"Japan","JPN","Pig","Landrace","2008","69590","69590","","census at breed level","2568","28064","","","","","","","yes","reliable","7 Aug 2009","International"
"Japan","JPN","Pig","Large White","1999","81714","81714","unknown","","5147","27053","","","","","","","","unknown","28 Feb 2006","International"
"Japan","JPN","Pig","Large White","2006","45855","45855","stable","census at breed level","3032","23918","","","","","","","yes","reliable","19 Aug 2008","International"
"Japan","JPN","Pig","Large White","2008","45155","45155","","census at breed level","2901","24774","","","","","","","yes","reliable","7 Aug 2009","International"
"Japan","JPN","Pig","Middle White","1999","377","377","unknown","","75","172","","","","","","","","unknown","28 Feb 2006","International"
"Japan","JPN","Pig","Middle White","2006","360","1300","stable","census at breed level","66","293","","","","","","","yes","reliable","19 Aug 2008","International"
"Japan","JPN","Pig","Middle White","2008","807","807","","census at breed level","57","198","","","","","","","yes","reliable","7 Aug 2009","International"
"Japan","JPN","Pig","Ohmini","1978","100","100","unknown","","20","60","","","","","","","","unknown","28 Feb 2006","Local"
"Japan","JPN","Pig","Spotted","1999","4","4","unknown","","4","","","","","","","","","unknown","28 Feb 2006","International"
"Kazakhstan","KAZ","Pig","Aksai Black Pied","1964","3000","3000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Kazakhstan","KAZ","Pig","Aksai Black Pied","1969","4000","4000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Kazakhstan","KAZ","Pig","Aksai Black Pied","1974","9000","9000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
