"Country","ISO3","Specie","Breed/Most common name","Year","Population min","Population max","Trend","Population figured based on","Breeding male","Breeding female","Females registered in herdbooks","Females bred pure","Herds","Herds size (avg)","AI used","Male in AI","In situ conservation programmes in place","Reliability","Last update","Geographical classification"
"United States of America","USA","Cattle","Parthenais","2010","500","500","","","","","","","","","","","","","21 Jan 2020","Local"
"United States of America","USA","Cattle","Piedmontese","1980","5","5","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Piedmontese","1990","600","600","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Piedmontese","2000","1800","1800","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Piedmontese","2001","1800","1800","unknown","","","","","","","","","","","unknown","21 Feb 2017","International"
"United States of America","USA","Cattle","Piedmontese","2005","2400","2400","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Piedmontese","2010","4000","4000","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Piedmontese","2011","300","300","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Piedmontese","2015","6500","6500","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Pineywoods","2000","1000","1500","","","","","","","","","yes","","yes","","6 Mar 2012","Local"
"United States of America","USA","Cattle","Pineywoods","2010","700","2000","","","150","600","","","","","yes","","yes","","6 Mar 2012","Local"
"United States of America","USA","Cattle","Pinzgauer","1970","1320","1320","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Pinzgauer","1980","2106","2106","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Pinzgauer","1985","1000","1000","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Pinzgauer","1990","997","997","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Pinzgauer","2015","5337","5337","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Randall Lineback","1990","30","30","","","","","","","","","","","","","21 Jan 2020","Regional"
"United States of America","USA","Cattle","Randall Lineback","2000","30","30","","","","","","","","","","","","","21 Jan 2020","Regional"
"United States of America","USA","Cattle","Randall Lineback","2010","25","25","unknown","","","","","","","","yes","","yes","unknown","28 Feb 2012","Regional"
"United States of America","USA","Cattle","Randall Lineback","2012","275","275","","","","","","","","","","","","","21 Jan 2020","Regional"
"United States of America","USA","Cattle","Randall Lineback","2015","500","500","unknown","","","","","","","","yes","","yes","unknown","6 Jul 2016","Regional"
"United States of America","USA","Cattle","Randall Lineback","2016","100","200","","","","","","","","","","","","","21 Jan 2020","Regional"
"United States of America","USA","Cattle","Red Angus","1970","5000","5000","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","1975","8512","8512","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","1980","13800","13800","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","1985","12482","12482","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","1990","14800","14800","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","1995","30000","30000","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","2000","40000","40000","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","2001","41500","41500","unknown","","","","","","","","","","","unknown","2 Aug 2016","International"
"United States of America","USA","Cattle","Red Angus","2005","44500","44500","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","2010","47181","47181","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","2013","48241","48241","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","2014","51878","51878","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","2015","58059","58059","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Angus","2018","67495","67495","","","","","","","","","","","","","9-Sep-2021","International"
"United States of America","USA","Cattle","Red Angus","2019","66516","66516","","","","","","","","","","","","","9-Sep-2021","International"
"United States of America","USA","Cattle","Red Brangus","1990","5205","5205","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Brangus","2001","2647","2647","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","1970","1777","1777","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","1985","1472","1472","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","1990","1840","1840","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","2005","707","707","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","2006","770","770","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","2007","784","784","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","2010","425","425","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","2011","247","247","","","47","200","","","","","","","","","10 Jan 2018","International"
"United States of America","USA","Cattle","Red Poll","2012","503","503","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","2013","429","429","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","2015","595","595","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Red Poll","2016","524","524","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Romagnola","1990","231","231","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Romagnola","2001","276","276","","","","","","","","","","","","","21 Jan 2020","International"
"United States of America","USA","Cattle","Salers","1985","12506","12506","","","","","","","","","","","","","21 Jan 2020","International"
